,origin,hs07,year,export_val
21480,ner,Transportation,2015,58444896.910000004
21481,ner,Transportation,2016,38103729.75
21482,ner,Transportation,2017,1066223.62
21483,ner,Vegetable Products,2008,1708422.4800000002
21484,ner,Vegetable Products,2009,42122805.510000005
21485,ner,Vegetable Products,2010,29764221.200000003
21486,ner,Vegetable Products,2011,64448726.10000001
21487,ner,Vegetable Products,2012,94996194.60000001
21488,ner,Vegetable Products,2013,75506523.72000001
21489,ner,Vegetable Products,2014,103992722.63
21490,ner,Vegetable Products,2015,181000473.81
21491,ner,Vegetable Products,2016,405568161.68
21492,ner,Vegetable Products,2017,107647658.91000001
21493,ner,Wood & Wood Products,2008,997052.1
21494,ner,Wood & Wood Products,2009,590808.05
21495,ner,Wood & Wood Products,2010,493440.3399999999
21496,ner,Wood & Wood Products,2011,725908.4699999999
21497,ner,Wood & Wood Products,2012,3194606.94
21498,ner,Wood & Wood Products,2013,542177.84
21499,ner,Wood & Wood Products,2014,884188.1599999999
21500,ner,Wood & Wood Products,2015,1420372.9
21501,ner,Wood & Wood Products,2016,415517.64999999997
21502,ner,Wood & Wood Products,2017,176317.03999999998
21503,nfk,Animal & Animal Products,2008,167371.0
21504,nfk,Animal & Animal Products,2009,0.0
21505,nfk,Animal & Animal Products,2010,0.0
21506,nfk,Animal & Animal Products,2011,0.0
21507,nfk,Animal & Animal Products,2012,498289.64
21508,nfk,Animal & Animal Products,2013,121156.01000000001
21509,nfk,Animal & Animal Products,2014,60206.69
21510,nfk,Animal & Animal Products,2015,0.0
21511,nfk,Animal & Animal Products,2016,241820.77
21512,nfk,Animal & Animal Products,2017,0.0
21513,nfk,Chemicals & Allied Industries,2008,37147.0
21514,nfk,Chemicals & Allied Industries,2009,178172.72999999998
21515,nfk,Chemicals & Allied Industries,2010,757783.53
21516,nfk,Chemicals & Allied Industries,2011,748384.2100000001
21517,nfk,Chemicals & Allied Industries,2012,1286633.03
21518,nfk,Chemicals & Allied Industries,2013,3729776.5900000003
21519,nfk,Chemicals & Allied Industries,2014,417982.44
21520,nfk,Chemicals & Allied Industries,2015,0.0
21521,nfk,Chemicals & Allied Industries,2016,77810.86
21522,nfk,Chemicals & Allied Industries,2017,184347.61000000004
21523,nfk,Foodstuffs,2008,1526.0
21524,nfk,Foodstuffs,2009,239313.0
21525,nfk,Foodstuffs,2010,1244036.19
21526,nfk,Foodstuffs,2011,2587.0
21527,nfk,Foodstuffs,2012,60746.81999999999
21528,nfk,Foodstuffs,2013,3878.0
21529,nfk,Foodstuffs,2014,1210.21
21530,nfk,Foodstuffs,2015,0.0
21531,nfk,Foodstuffs,2016,144416.57
21532,nfk,Foodstuffs,2017,9884.74
21533,nfk,Footwear / Headgear,2008,0.0
21534,nfk,Footwear / Headgear,2009,0.0
21535,nfk,Footwear / Headgear,2010,0.0
21536,nfk,Footwear / Headgear,2011,5497.0
21537,nfk,Footwear / Headgear,2012,1224.0
21538,nfk,Footwear / Headgear,2013,1190.0
21539,nfk,Footwear / Headgear,2014,24600.0
21540,nfk,Footwear / Headgear,2015,0.0
21541,nfk,Footwear / Headgear,2016,0.0
21542,nfk,Footwear / Headgear,2017,0.0
21543,nfk,Machinery / Electrical,2008,165681.0
21544,nfk,Machinery / Electrical,2009,1815856.0
21545,nfk,Machinery / Electrical,2010,306762.0
21546,nfk,Machinery / Electrical,2011,513046.91
21547,nfk,Machinery / Electrical,2012,217857.2
21548,nfk,Machinery / Electrical,2013,965989.0
21549,nfk,Machinery / Electrical,2014,1580746.0
21550,nfk,Machinery / Electrical,2015,2326622.2
21551,nfk,Machinery / Electrical,2016,87007.0
21552,nfk,Machinery / Electrical,2017,557662.0
21553,nfk,Metals,2008,878925.56
21554,nfk,Metals,2009,219507.35
21555,nfk,Metals,2010,58014.61
21556,nfk,Metals,2011,1191516.8
21557,nfk,Metals,2012,215527.08
21558,nfk,Metals,2013,179669.93
21559,nfk,Metals,2014,35462.979999999996
21560,nfk,Metals,2015,169560.62
21561,nfk,Metals,2016,66683.48
21562,nfk,Metals,2017,311695.43
21563,nfk,Mineral Products,2008,0.0
21564,nfk,Mineral Products,2009,1022.08
21565,nfk,Mineral Products,2010,0.0
21566,nfk,Mineral Products,2011,11690.22
21567,nfk,Mineral Products,2012,19780.75
21568,nfk,Mineral Products,2013,13477.53
21569,nfk,Mineral Products,2014,13343.63
21570,nfk,Mineral Products,2015,0.0
21571,nfk,Mineral Products,2016,0.0
21572,nfk,Mineral Products,2017,66897.03
21573,nfk,Miscellaneous,2008,46551.07
21574,nfk,Miscellaneous,2009,64133.68
21575,nfk,Miscellaneous,2010,47684.0
21576,nfk,Miscellaneous,2011,102089.49
21577,nfk,Miscellaneous,2012,11735.0
21578,nfk,Miscellaneous,2013,42528.0
21579,nfk,Miscellaneous,2014,1093.0
21580,nfk,Miscellaneous,2015,35810.71
21581,nfk,Miscellaneous,2016,25714.42
21582,nfk,Miscellaneous,2017,5322.0
21583,nfk,Plastics / Rubbers,2008,20473.0
21584,nfk,Plastics / Rubbers,2009,90427.87
21585,nfk,Plastics / Rubbers,2010,14149.46
21586,nfk,Plastics / Rubbers,2011,39976.51
21587,nfk,Plastics / Rubbers,2012,274144.77
21588,nfk,Plastics / Rubbers,2013,29651.760000000002
21589,nfk,Plastics / Rubbers,2014,105341.23999999999
21590,nfk,Plastics / Rubbers,2015,89549.5
21591,nfk,Plastics / Rubbers,2016,55353.82
21592,nfk,Plastics / Rubbers,2017,5454.89
21593,nfk,"Raw Hides, Skins, Leather, & Furs",2008,0.0
21594,nfk,"Raw Hides, Skins, Leather, & Furs",2009,0.0
21595,nfk,"Raw Hides, Skins, Leather, & Furs",2010,0.0
21596,nfk,"Raw Hides, Skins, Leather, & Furs",2011,10977.0
21597,nfk,"Raw Hides, Skins, Leather, & Furs",2012,8464.0
21598,nfk,"Raw Hides, Skins, Leather, & Furs",2013,0.0
21599,nfk,"Raw Hides, Skins, Leather, & Furs",2014,0.0
21600,nfk,"Raw Hides, Skins, Leather, & Furs",2015,0.0
21601,nfk,"Raw Hides, Skins, Leather, & Furs",2016,0.0
21602,nfk,"Raw Hides, Skins, Leather, & Furs",2017,122967.0
21603,nfk,Stone / Glass,2008,2985.56
21604,nfk,Stone / Glass,2009,30464.79
21605,nfk,Stone / Glass,2010,0.0
21606,nfk,Stone / Glass,2011,57950.0
21607,nfk,Stone / Glass,2012,35259.19
21608,nfk,Stone / Glass,2013,0.0
21609,nfk,Stone / Glass,2014,0.0
21610,nfk,Stone / Glass,2015,48796.2
21611,nfk,Stone / Glass,2016,19768.44
21612,nfk,Stone / Glass,2017,0.0
21613,nfk,Textiles,2008,71849.12
21614,nfk,Textiles,2009,425273.77
21615,nfk,Textiles,2010,122415.54
21616,nfk,Textiles,2011,5964.0
21617,nfk,Textiles,2012,42475.07
21618,nfk,Textiles,2013,93161.0
21619,nfk,Textiles,2014,1501600.88
21620,nfk,Textiles,2015,137224.78
21621,nfk,Textiles,2016,241552.89
21622,nfk,Textiles,2017,10403.0
21623,nfk,Transportation,2008,41505.0
21624,nfk,Transportation,2009,294181.19
21625,nfk,Transportation,2010,94792.0
21626,nfk,Transportation,2011,261602.08
21627,nfk,Transportation,2012,27943.86
21628,nfk,Transportation,2013,113052.0
21629,nfk,Transportation,2014,112095.0
21630,nfk,Transportation,2015,505180.38
21631,nfk,Transportation,2016,55343.0
21632,nfk,Transportation,2017,50324.91
21633,nfk,Vegetable Products,2008,125908.77
21634,nfk,Vegetable Products,2009,68062.86
21635,nfk,Vegetable Products,2010,340849.19
21636,nfk,Vegetable Products,2011,474941.5
21637,nfk,Vegetable Products,2012,182067.41
21638,nfk,Vegetable Products,2013,438634.13
21639,nfk,Vegetable Products,2014,169876.16
21640,nfk,Vegetable Products,2015,413393.28
21641,nfk,Vegetable Products,2016,219809.99
21642,nfk,Vegetable Products,2017,305547.33999999997
21643,nfk,Wood & Wood Products,2008,169759.21
21644,nfk,Wood & Wood Products,2009,22940.730000000003
21645,nfk,Wood & Wood Products,2010,134787.38
21646,nfk,Wood & Wood Products,2011,88350.65000000001
21647,nfk,Wood & Wood Products,2012,88712.59
21648,nfk,Wood & Wood Products,2013,24860.92
21649,nfk,Wood & Wood Products,2014,299294.9
21650,nfk,Wood & Wood Products,2015,213939.33000000002
21651,nfk,Wood & Wood Products,2016,106050.26999999999
21652,nfk,Wood & Wood Products,2017,204091.29
21653,nga,Animal & Animal Products,2008,64466005.580000006
21654,nga,Animal & Animal Products,2009,380069715.15
21655,nga,Animal & Animal Products,2010,232651984.32000002
21656,nga,Animal & Animal Products,2011,199099376.60999998
21657,nga,Animal & Animal Products,2012,1514480592.1300004
21658,nga,Animal & Animal Products,2013,278288138.1000001
21659,nga,Animal & Animal Products,2014,81898634.11999999
21660,nga,Animal & Animal Products,2015,86660507.48
21661,nga,Animal & Animal Products,2016,113785546.36999999
21662,nga,Animal & Animal Products,2017,96001566.75000001
21663,nga,Chemicals & Allied Industries,2008,123019449.01
21664,nga,Chemicals & Allied Industries,2009,239895746.82000002
21665,nga,Chemicals & Allied Industries,2010,388193157.75000006
21666,nga,Chemicals & Allied Industries,2011,200383677.70999998
21667,nga,Chemicals & Allied Industries,2012,198827780.62000003
21668,nga,Chemicals & Allied Industries,2013,220551715.8399999
21669,nga,Chemicals & Allied Industries,2014,2002994549.01
21670,nga,Chemicals & Allied Industries,2015,61287735.24000001
21671,nga,Chemicals & Allied Industries,2016,75418882.21000001
21672,nga,Chemicals & Allied Industries,2017,189278095.7599999
21673,nga,Foodstuffs,2008,654419115.3800001
21674,nga,Foodstuffs,2009,2122331669.85
21675,nga,Foodstuffs,2010,1763447273.52
21676,nga,Foodstuffs,2011,2010029836.3399994
21677,nga,Foodstuffs,2012,2675919754.7799997
21678,nga,Foodstuffs,2013,1193755416.3099995
21679,nga,Foodstuffs,2014,1075783899.5000002
21680,nga,Foodstuffs,2015,717271391.7300001
21681,nga,Foodstuffs,2016,1016698770.8099998
21682,nga,Foodstuffs,2017,1019374656.8699998
21683,nga,Footwear / Headgear,2008,4628222.0
21684,nga,Footwear / Headgear,2009,86252426.10000001
21685,nga,Footwear / Headgear,2010,314914432.21
21686,nga,Footwear / Headgear,2011,114925151.3
21687,nga,Footwear / Headgear,2012,70951467.13
21688,nga,Footwear / Headgear,2013,63234395.19
21689,nga,Footwear / Headgear,2014,67245168.98
21690,nga,Footwear / Headgear,2015,20807924.0
21691,nga,Footwear / Headgear,2016,22484271.400000002
21692,nga,Footwear / Headgear,2017,24486363.759999998
21693,nga,Machinery / Electrical,2008,51736870.29
21694,nga,Machinery / Electrical,2009,357989476.4
21695,nga,Machinery / Electrical,2010,228806979.38000003
21696,nga,Machinery / Electrical,2011,232860863.12999994
21697,nga,Machinery / Electrical,2012,203913449.21999997
21698,nga,Machinery / Electrical,2013,295892832.71000004
21699,nga,Machinery / Electrical,2014,722335210.0699998
21700,nga,Machinery / Electrical,2015,80598710.48
21701,nga,Machinery / Electrical,2016,90192808.38000001
21702,nga,Machinery / Electrical,2017,61196608.550000004
21703,nga,Metals,2008,83504154.02999999
21704,nga,Metals,2009,227417755.47000003
21705,nga,Metals,2010,426590625.60999995
21706,nga,Metals,2011,712988530.8699999
21707,nga,Metals,2012,733040466.5
21708,nga,Metals,2013,764876386.8
21709,nga,Metals,2014,812758611.3000001
21710,nga,Metals,2015,395294622.7299999
21711,nga,Metals,2016,375396238.71000004
21712,nga,Metals,2017,437426140.65000004
21713,nga,Mineral Products,2008,70736368219.19
21714,nga,Mineral Products,2009,53515315132.86
21715,nga,Mineral Products,2010,82446172335.08
21716,nga,Mineral Products,2011,120363827980.84999
21717,nga,Mineral Products,2012,112044571781.37001
21718,nga,Mineral Products,2013,93131549842.87
21719,nga,Mineral Products,2014,89854551835.81999
21720,nga,Mineral Products,2015,46026286220.02
21721,nga,Mineral Products,2016,33784716183.469997
21722,nga,Mineral Products,2017,43101782216.47
21723,nga,Miscellaneous,2008,10178066.780000001
21724,nga,Miscellaneous,2009,29427503.410000004
21725,nga,Miscellaneous,2010,56839723.12999999
21726,nga,Miscellaneous,2011,53024681.31
21727,nga,Miscellaneous,2012,93479362.99
21728,nga,Miscellaneous,2013,79863206.16999999
21729,nga,Miscellaneous,2014,30728919.419999998
21730,nga,Miscellaneous,2015,20004451.599999998
21731,nga,Miscellaneous,2016,15175644.020000001
21732,nga,Miscellaneous,2017,11238925.600000001
21733,nga,Plastics / Rubbers,2008,202016409.94
21734,nga,Plastics / Rubbers,2009,306903543.89000005
21735,nga,Plastics / Rubbers,2010,504843272.2
21736,nga,Plastics / Rubbers,2011,1101944761.3799999
21737,nga,Plastics / Rubbers,2012,2775982749.05
21738,nga,Plastics / Rubbers,2013,459136502.21
21739,nga,Plastics / Rubbers,2014,211185393.58
21740,nga,Plastics / Rubbers,2015,89918590.35000001
21741,nga,Plastics / Rubbers,2016,105006846.07000001
21742,nga,Plastics / Rubbers,2017,185225672.26
21743,nga,"Raw Hides, Skins, Leather, & Furs",2008,226236152.6
21744,nga,"Raw Hides, Skins, Leather, & Furs",2009,378434857.14000005
21745,nga,"Raw Hides, Skins, Leather, & Furs",2010,1702763886.8400002
21746,nga,"Raw Hides, Skins, Leather, & Furs",2011,399300222.51
21747,nga,"Raw Hides, Skins, Leather, & Furs",2012,448375671.40999997
21748,nga,"Raw Hides, Skins, Leather, & Furs",2013,586243852.65
21749,nga,"Raw Hides, Skins, Leather, & Furs",2014,408927716.17999995
21750,nga,"Raw Hides, Skins, Leather, & Furs",2015,239621012.26999998
21751,nga,"Raw Hides, Skins, Leather, & Furs",2016,198593371.14999998
21752,nga,"Raw Hides, Skins, Leather, & Furs",2017,206228408.42999998
21753,nga,Stone / Glass,2008,113003672.58
21754,nga,Stone / Glass,2009,21479795.48
21755,nga,Stone / Glass,2010,37720199.95999999
21756,nga,Stone / Glass,2011,58089625.67
21757,nga,Stone / Glass,2012,68767001.28999999
21758,nga,Stone / Glass,2013,112798174.75
21759,nga,Stone / Glass,2014,44197898.480000004
21760,nga,Stone / Glass,2015,32295734.549999997
21761,nga,Stone / Glass,2016,755661010.05
21762,nga,Stone / Glass,2017,50701239.54
21763,nga,Textiles,2008,44405466.47
21764,nga,Textiles,2009,172408583.72
21765,nga,Textiles,2010,645315055.9399998
21766,nga,Textiles,2011,185295940.65000004
21767,nga,Textiles,2012,317360794.9500001
21768,nga,Textiles,2013,178062296.17999998
21769,nga,Textiles,2014,730986332.87
21770,nga,Textiles,2015,19423971.76
21771,nga,Textiles,2016,34652833.51
21772,nga,Textiles,2017,33084070.96
21773,nga,Transportation,2008,46238470.480000004
21774,nga,Transportation,2009,319503232.29
21775,nga,Transportation,2010,841452561.4799999
21776,nga,Transportation,2011,1044967589.13
21777,nga,Transportation,2012,1170602666.4099998
21778,nga,Transportation,2013,516118310.98
21779,nga,Transportation,2014,1369685910.01
21780,nga,Transportation,2015,34100827.24
21781,nga,Transportation,2016,31054231.900000002
21782,nga,Transportation,2017,179699761.77
21783,nga,Vegetable Products,2008,206291417.91
21784,nga,Vegetable Products,2009,549330917.9300002
21785,nga,Vegetable Products,2010,575876975.42
21786,nga,Vegetable Products,2011,591755378.2799997
21787,nga,Vegetable Products,2012,1034242575.9700001
21788,nga,Vegetable Products,2013,877146182.3600001
21789,nga,Vegetable Products,2014,577500190.13
21790,nga,Vegetable Products,2015,550395557.3799999
21791,nga,Vegetable Products,2016,455103185.84
21792,nga,Vegetable Products,2017,557430075.8600001
21793,nga,Wood & Wood Products,2008,42790956.31999999
21794,nga,Wood & Wood Products,2009,152787502.62
21795,nga,Wood & Wood Products,2010,285556129.95
21796,nga,Wood & Wood Products,2011,119541529.29999998
21797,nga,Wood & Wood Products,2012,83207731.8
21798,nga,Wood & Wood Products,2013,340144140.46999997
21799,nga,Wood & Wood Products,2014,399953347.08
21800,nga,Wood & Wood Products,2015,386672818.0199999
21801,nga,Wood & Wood Products,2016,270121130.73
21802,nga,Wood & Wood Products,2017,412714156.46000004
21803,nic,Animal & Animal Products,2008,489931372.94
21804,nic,Animal & Animal Products,2009,515890827.08
21805,nic,Animal & Animal Products,2010,643068062.8699998
21806,nic,Animal & Animal Products,2011,769350369.2199998
21807,nic,Animal & Animal Products,2012,910578228.44
21808,nic,Animal & Animal Products,2013,908745697.6600002
21809,nic,Animal & Animal Products,2014,1026093369.0800002
21810,nic,Animal & Animal Products,2015,1004264853.5499997
21811,nic,Animal & Animal Products,2016,814985015.11
21812,nic,Animal & Animal Products,2017,1002441720.67
21813,nic,Chemicals & Allied Industries,2008,29206071.01
21814,nic,Chemicals & Allied Industries,2009,32352954.030000027
21815,nic,Chemicals & Allied Industries,2010,23617404.81
21816,nic,Chemicals & Allied Industries,2011,23693437.900000002
21817,nic,Chemicals & Allied Industries,2012,32417546.10000001
21818,nic,Chemicals & Allied Industries,2013,33084842.809999987
21819,nic,Chemicals & Allied Industries,2014,23992782.709999993
21820,nic,Chemicals & Allied Industries,2015,20901025.480000004
21821,nic,Chemicals & Allied Industries,2016,27641078.430000007
21822,nic,Chemicals & Allied Industries,2017,42085616.62
21823,nic,Foodstuffs,2008,290647144.85999995
21824,nic,Foodstuffs,2009,254138338.47
21825,nic,Foodstuffs,2010,318852581.30999994
21826,nic,Foodstuffs,2011,345415822.83000004
21827,nic,Foodstuffs,2012,514940569.27
21828,nic,Foodstuffs,2013,531301942.09000003
21829,nic,Foodstuffs,2014,564793353.1800002
21830,nic,Foodstuffs,2015,508280166.19000006
21831,nic,Foodstuffs,2016,403515977.15999997
21832,nic,Foodstuffs,2017,592643963.8
21833,nic,Footwear / Headgear,2008,1752225.2499999998
21834,nic,Footwear / Headgear,2009,2090207.82
21835,nic,Footwear / Headgear,2010,4013511.21
21836,nic,Footwear / Headgear,2011,28030234.310000002
21837,nic,Footwear / Headgear,2012,72147399.85999998
21838,nic,Footwear / Headgear,2013,24406580.32
21839,nic,Footwear / Headgear,2014,25418522.589999996
21840,nic,Footwear / Headgear,2015,36055348.64
21841,nic,Footwear / Headgear,2016,24541129.0
21842,nic,Footwear / Headgear,2017,18657770.34
21843,nic,Machinery / Electrical,2008,181387524.43999997
21844,nic,Machinery / Electrical,2009,67040802.28
21845,nic,Machinery / Electrical,2010,363629694.78
21846,nic,Machinery / Electrical,2011,174634191.42000002
21847,nic,Machinery / Electrical,2012,548524328.13
21848,nic,Machinery / Electrical,2013,1114851282.6
21849,nic,Machinery / Electrical,2014,732618807.7799999
21850,nic,Machinery / Electrical,2015,679078008.1099999
21851,nic,Machinery / Electrical,2016,1121908298.3400002
21852,nic,Machinery / Electrical,2017,641046664.04
21853,nic,Metals,2008,51694623.22999999
21854,nic,Metals,2009,44079359.04000001
